click_id,impression_id,click_ts,updated_at
clk4012,imp4012,2025-02-11 19:51:51,2025-02-11 19:51:53
clk4013,imp4013,2025-02-11 19:56:39,2025-02-11 19:56:41
clk4014,imp4014,2025-02-11 20:03:37,2025-02-11 20:03:39
clk4015,imp4015,2025-02-11 19:51:45,2025-02-11 19:51:47
clk4016,imp4016,2025-02-11 20:21:53,2025-02-11 20:21:55
clk4017,imp4017,2025-02-11 21:34:01,2025-02-11 21:34:03
clk4018,imp4018,2025-02-11 21:52:19,2025-02-11 21:52:21
clk4019,imp4019,2025-02-11 20:55:47,2025-02-11 20:55:49
clk4020,imp4020,2025-02-11 22:03:05,2025-02-11 22:03:07
clk4021,imp4021,2025-02-11 21:41:33,2025-02-11 21:41:35
clk4022,imp4022,2025-02-11 21:34:01,2025-02-11 21:34:03
clk4023,imp4023,2025-02-11 23:51:19,2025-02-11 23:51:21
clk4024,imp4024,2025-02-11 22:00:57,2025-02-11 22:00:59
clk4025,imp4025,2025-02-11 22:35:25,2025-02-11 22:35:27
clk4026,imp4026,2025-02-11 23:23:53,2025-02-11 23:23:55
clk4027,imp4027,2025-02-12 00:26:21,2025-02-12 00:26:23
clk4028,imp4028,2025-02-12 01:42:49,2025-02-12 01:42:51
clk4029,imp4029,2025-02-11 23:34:07,2025-02-11 23:34:09
clk4030,imp4030,2025-02-11 23:39:35,2025-02-11 23:39:37
clk4031,imp4031,2025-02-12 00:03:33,2025-02-12 00:03:35
clk4032,imp4032,2025-02-12 00:32:21,2025-02-12 00:32:23
clk4033,imp4033,2025-02-12 01:02:39,2025-02-12 01:02:41
clk4034,imp4034,2025-02-12 00:31:27,2025-02-12 00:31:29
clk4035,imp4035,2025-02-12 01:10:15,2025-02-12 01:10:17
clk4036,imp4036,2025-02-12 01:47:13,2025-02-12 01:47:15
clk4037,imp4037,2025-02-12 02:01:21,2025-02-12 02:01:23
clk4038,imp4038,2025-02-12 01:31:39,2025-02-12 01:31:41
clk4039,imp4039,2025-02-12 03:02:47,2025-02-12 03:02:49
clk4040,imp4040,2025-02-12 03:36:05,2025-02-12 03:36:07
clk4041,imp4041,2025-02-12 02:50:33,2025-02-12 02:50:35
clk4042,imp4042,2025-02-12 04:12:51,2025-02-12 04:12:53
clk4043,imp4043,2025-02-12 04:02:19,2025-02-12 04:02:21
clk4044,imp4044,2025-02-12 04:05:47,2025-02-12 04:05:49
clk4045,imp4045,2025-02-12 04:23:15,2025-02-12 04:23:17
clk4046,imp4046,2025-02-12 04:54:43,2025-02-12 04:54:45
clk4047,imp4047,2025-02-12 05:40:11,2025-02-12 05:40:13
clk4048,imp4048,2025-02-12 04:03:49,2025-02-12 04:03:51
clk4049,imp4049,2025-02-12 05:10:17,2025-02-12 05:10:19
clk4050,imp4050,2025-02-12 04:48:25,2025-02-12 04:48:27
clk4051,imp4051,2025-02-12 04:47:43,2025-02-12 04:47:45
clk4052,imp4052,2025-02-12 05:29:01,2025-02-12 05:29:03
clk4053,imp4053,2025-02-12 05:23:39,2025-02-12 05:23:41
clk4054,imp4054,2025-02-12 05:42:47,2025-02-12 05:42:49
clk4055,imp4055,2025-02-12 06:18:15,2025-02-12 06:18:17
clk4056,imp4056,2025-02-12 06:28:03,2025-02-12 06:28:05
clk4057,imp4057,2025-02-12 06:39:01,2025-02-12 06:39:03
clk4058,imp4058,2025-02-12 07:45:59,2025-02-12 07:46:01
clk4059,imp4059,2025-02-12 07:03:17,2025-02-12 07:03:19
clk4060,imp4060,2025-02-12 08:18:25,2025-02-12 08:18:27
clk4061,imp4061,2025-02-12 08:38:43,2025-02-12 08:38:45
clk4062,imp4062,2025-02-12 07:43:11,2025-02-12 07:43:13
clk4063,imp4063,2025-02-12 08:52:29,2025-02-12 08:52:31
clk4064,imp4064,2025-02-12 08:31:57,2025-02-12 08:31:59
clk4065,imp4065,2025-02-12 08:25:25,2025-02-12 08:25:27
clk4066,imp4066,2025-02-12 08:32:53,2025-02-12 08:32:55
clk4067,imp4067,2025-02-12 08:54:21,2025-02-12 08:54:23
clk4068,imp4068,2025-02-12 09:29:49,2025-02-12 09:29:51
clk4069,imp4069,2025-02-12 10:19:17,2025-02-12 10:19:19
clk4070,imp4070,2025-02-12 11:22:45,2025-02-12 11:22:47
clk4071,imp4071,2025-02-12 09:53:23,2025-02-12 09:53:25
clk4072,imp4072,2025-02-12 10:09:01,2025-02-12 10:09:03
clk4073,imp4073,2025-02-12 10:29:39,2025-02-12 10:29:41
clk4074,imp4074,2025-02-12 10:45:47,2025-02-12 10:45:49
clk4075,imp4075,2025-02-12 10:47:45,2025-02-12 10:47:47
clk4076,imp4076,2025-02-12 11:26:03,2025-02-12 11:26:05
clk4077,imp4077,2025-02-12 11:58:41,2025-02-12 11:58:43
clk4078,imp4078,2025-02-12 11:43:39,2025-02-12 11:43:41
clk4079,imp4079,2025-02-12 12:24:37,2025-02-12 12:24:39
clk4080,imp4080,2025-02-12 12:41:45,2025-02-12 12:41:47
clk4081,imp4081,2025-02-12 13:40:53,2025-02-12 13:40:55
clk4082,imp4082,2025-02-12 13:48:11,2025-02-12 13:48:13
clk4083,imp4083,2025-02-12 14:23:29,2025-02-12 14:23:31
clk4084,imp4084,2025-02-12 13:38:57,2025-02-12 13:38:59
clk4085,imp4085,2025-02-12 15:03:15,2025-02-12 15:03:17
clk4086,imp4086,2025-02-12 14:53:43,2025-02-12 14:53:45
clk4087,imp4087,2025-02-12 14:58:11,2025-02-12 14:58:13
clk4088,imp4088,2025-02-12 15:16:39,2025-02-12 15:16:41
clk4089,imp4089,2025-02-12 15:49:07,2025-02-12 15:49:09
clk4090,imp4090,2025-02-12 16:35:35,2025-02-12 16:35:37
clk4091,imp4091,2025-02-12 14:59:13,2025-02-12 14:59:15
clk4092,imp4092,2025-02-12 16:06:41,2025-02-12 16:06:43
clk4093,imp4093,2025-02-12 15:18:59,2025-02-12 15:19:01
clk4094,imp4094,2025-02-12 15:50:27,2025-02-12 15:50:29
clk4095,imp4095,2025-02-12 16:03:05,2025-02-12 16:03:07
clk4096,imp4096,2025-02-12 16:16:43,2025-02-12 16:16:45
clk4097,imp4097,2025-02-12 16:51:51,2025-02-12 16:51:53
clk4098,imp4098,2025-02-12 16:45:29,2025-02-12 16:45:31
clk4099,imp4099,2025-02-12 17:00:17,2025-02-12 17:00:19
clk4100,imp4100,2025-02-12 17:14:25,2025-02-12 17:14:27
clk4101,imp4101,2025-02-12 18:25:23,2025-02-12 18:25:25
clk4102,imp4102,2025-02-12 17:44:41,2025-02-12 17:44:43
clk4103,imp4103,2025-02-12 19:02:49,2025-02-12 19:02:51
clk4104,imp4104,2025-02-12 19:25:07,2025-02-12 19:25:09
clk4105,imp4105,2025-02-12 18:30:35,2025-02-12 18:30:37
clk4106,imp4106,2025-02-12 19:41:53,2025-02-12 19:41:55
clk4107,imp4107,2025-02-12 19:22:21,2025-02-12 19:22:23
clk4108,imp4108,2025-02-12 19:16:49,2025-02-12 19:16:51
clk4109,imp4109,2025-02-12 19:25:17,2025-02-12 19:25:19
clk4110,imp4110,2025-02-12 19:47:45,2025-02-12 19:47:47
clk4111,imp4111,2025-02-12 20:24:13,2025-02-12 20:24:15
clk4112,imp4112,2025-02-12 21:14:41,2025-02-12 21:14:43
clk4113,imp4113,2025-02-12 22:19:09,2025-02-12 22:19:11
clk4114,imp4114,2025-02-12 20:49:47,2025-02-12 20:49:49
clk4115,imp4115,2025-02-12 20:49:55,2025-02-12 20:49:57
clk4116,imp4116,2025-02-12 21:23:43,2025-02-12 21:23:45
clk4117,imp4117,2025-02-12 21:30:01,2025-02-12 21:30:03
clk4118,imp4118,2025-02-12 21:48:59,2025-02-12 21:49:01
clk4119,imp4119,2025-02-12 21:49:27,2025-02-12 21:49:29
clk4120,imp4120,2025-02-12 22:28:05,2025-02-12 22:28:07
clk4121,imp4121,2025-02-12 22:17:03,2025-02-12 22:17:05
clk4122,imp4122,2025-02-12 23:02:01,2025-02-12 23:02:03
clk4123,imp4123,2025-02-12 23:22:09,2025-02-12 23:22:11
clk4124,imp4124,2025-02-13 00:24:17,2025-02-13 00:24:19
clk4125,imp4125,2025-02-13 00:33:35,2025-02-13 00:33:37
clk4126,imp4126,2025-02-13 01:10:53,2025-02-13 01:10:55
clk4127,imp4127,2025-02-13 00:27:21,2025-02-13 00:27:23
clk4128,imp4128,2025-02-13 01:53:39,2025-02-13 01:53:41
clk4129,imp4129,2025-02-13 01:45:07,2025-02-13 01:45:09
clk4130,imp4130,2025-02-13 01:50:35,2025-02-13 01:50:37
clk4131,imp4131,2025-02-13 02:10:03,2025-02-13 02:10:05
clk4132,imp4132,2025-02-13 02:43:31,2025-02-13 02:43:33
clk4133,imp4133,2025-02-13 03:30:59,2025-02-13 03:31:01
clk4134,imp4134,2025-02-13 01:54:37,2025-02-13 01:54:39
clk4135,imp4135,2025-02-13 03:03:05,2025-02-13 03:03:07
clk4136,imp4136,2025-02-13 02:18:33,2025-02-13 02:18:35
clk4137,imp4137,2025-02-13 02:29:31,2025-02-13 02:29:33
clk4138,imp4138,2025-02-13 02:38:19,2025-02-13 02:38:21
clk4139,imp4139,2025-02-13 03:10:57,2025-02-13 03:10:59
clk4140,imp4140,2025-02-13 03:12:15,2025-02-13 03:12:17
clk4141,imp4141,2025-02-13 04:08:43,2025-02-13 04:08:45
clk4142,imp4142,2025-02-13 03:31:41,2025-02-13 03:31:43
clk4143,imp4143,2025-02-13 03:50:39,2025-02-13 03:50:41
clk4144,imp4144,2025-02-13 05:05:37,2025-02-13 05:05:39
clk4145,imp4145,2025-02-13 04:26:55,2025-02-13 04:26:57
clk4146,imp4146,2025-02-13 05:48:03,2025-02-13 05:48:05
clk4147,imp4147,2025-02-13 06:12:21,2025-02-13 06:12:23
clk4148,imp4148,2025-02-13 05:18:49,2025-02-13 05:18:51
clk4149,imp4149,2025-02-13 06:32:07,2025-02-13 06:32:09
clk4150,imp4150,2025-02-13 06:12:45,2025-02-13 06:12:47
clk4151,imp4151,2025-02-13 06:08:13,2025-02-13 06:08:15
clk4152,imp4152,2025-02-13 06:17:41,2025-02-13 06:17:43
clk4153,imp4153,2025-02-13 06:41:09,2025-02-13 06:41:11
clk4154,imp4154,2025-02-13 07:18:37,2025-02-13 07:18:39
clk4155,imp4155,2025-02-13 08:10:05,2025-02-13 08:10:07
clk4156,imp4156,2025-02-13 09:15:33,2025-02-13 09:15:35
clk4157,imp4157,2025-02-13 07:46:11,2025-02-13 07:46:13
clk4158,imp4158,2025-02-13 07:36:49,2025-02-13 07:36:51
clk4159,imp4159,2025-02-13 07:48:57,2025-02-13 07:48:59
clk4160,imp4160,2025-02-13 08:16:15,2025-02-13 08:16:17
clk4161,imp4161,2025-02-13 08:52:13,2025-02-13 08:52:15
clk4162,imp4162,2025-02-13 09:06:41,2025-02-13 09:06:43
clk4163,imp4163,2025-02-13 08:57:29,2025-02-13 08:57:31
clk4164,imp4164,2025-02-13 09:58:17,2025-02-13 09:58:19
clk4165,imp4165,2025-02-13 09:39:25,2025-02-13 09:39:27
clk4166,imp4166,2025-02-13 10:02:33,2025-02-13 10:02:35
clk4167,imp4167,2025-02-13 11:07:41,2025-02-13 11:07:43
clk4168,imp4168,2025-02-13 11:18:59,2025-02-13 11:19:01
clk4169,imp4169,2025-02-13 10:15:27,2025-02-13 10:15:29
clk4170,imp4170,2025-02-13 11:15:45,2025-02-13 11:15:47
clk4171,imp4171,2025-02-13 10:47:13,2025-02-13 10:47:15
clk4172,imp4172,2025-02-13 12:36:31,2025-02-13 12:36:33
clk4173,imp4173,2025-02-13 12:42:59,2025-02-13 12:43:01
clk4174,imp4174,2025-02-13 13:03:27,2025-02-13 13:03:29
clk4175,imp4175,2025-02-13 13:37:55,2025-02-13 13:37:57
clk4176,imp4176,2025-02-13 14:26:23,2025-02-13 14:26:25
clk4177,imp4177,2025-02-13 12:50:01,2025-02-13 12:50:03
clk4178,imp4178,2025-02-13 13:59:29,2025-02-13 13:59:31
clk4179,imp4179,2025-02-13 13:05:17,2025-02-13 13:05:19
clk4180,imp4180,2025-02-13 13:12:35,2025-02-13 13:12:37
clk4181,imp4181,2025-02-13 13:52:23,2025-02-13 13:52:25
clk4182,imp4182,2025-02-13 14:07:11,2025-02-13 14:07:13
clk4183,imp4183,2025-02-13 14:23:29,2025-02-13 14:23:31
clk4184,imp4184,2025-02-13 14:36:07,2025-02-13 14:36:09
clk4185,imp4185,2025-02-13 15:07:55,2025-02-13 15:07:57
clk4186,imp4186,2025-02-13 15:37:53,2025-02-13 15:37:55
clk4187,imp4187,2025-02-13 15:45:01,2025-02-13 15:45:03
clk4188,imp4188,2025-02-13 15:08:19,2025-02-13 15:08:21
clk4189,imp4189,2025-02-13 16:32:27,2025-02-13 16:32:29
clk4190,imp4190,2025-02-13 16:58:45,2025-02-13 16:58:47
clk4191,imp4191,2025-02-13 16:06:13,2025-02-13 16:06:15
clk4192,imp4192,2025-02-13 17:21:31,2025-02-13 17:21:33
clk4193,imp4193,2025-02-13 17:03:59,2025-02-13 17:04:01
clk4194,imp4194,2025-02-13 17:00:27,2025-02-13 17:00:29
clk4195,imp4195,2025-02-13 17:10:55,2025-02-13 17:10:57
clk4196,imp4196,2025-02-13 17:35:23,2025-02-13 17:35:25
clk4197,imp4197,2025-02-13 18:13:51,2025-02-13 18:13:53
clk4198,imp4198,2025-02-13 19:06:19,2025-02-13 19:06:21
clk4199,imp4199,2025-02-13 20:12:47,2025-02-13 20:12:49
clk4200,imp4200,2025-02-13 18:11:45,2025-02-13 18:11:47
clk4201,imp4201,2025-02-13 18:29:43,2025-02-13 18:29:45
clk4202,imp4202,2025-02-13 18:50:01,2025-02-13 18:50:03
clk4203,imp4203,2025-02-13 19:04:29,2025-02-13 19:04:31
clk4204,imp4204,2025-02-13 19:09:37,2025-02-13 19:09:39
clk4205,imp4205,2025-02-13 19:31:05,2025-02-13 19:31:07
clk4206,imp4206,2025-02-13 20:28:43,2025-02-13 20:28:45
clk4207,imp4207,2025-02-13 20:32:41,2025-02-13 20:32:43
clk4208,imp4208,2025-02-13 20:16:49,2025-02-13 20:16:51
clk4209,imp4209,2025-02-13 20:42:57,2025-02-13 20:42:59
clk4210,imp4210,2025-02-13 21:51:05,2025-02-13 21:51:07
clk4211,imp4211,2025-02-13 22:04:23,2025-02-13 22:04:25
clk4212,imp4212,2025-02-13 21:01:51,2025-02-13 21:01:53
clk4213,imp4213,2025-02-13 22:04:09,2025-02-13 22:04:11
clk4214,imp4214,2025-02-13 21:36:37,2025-02-13 21:36:39
clk4215,imp4215,2025-02-13 23:27:55,2025-02-13 23:27:57
clk4216,imp4216,2025-02-13 23:35:23,2025-02-13 23:35:25
clk4217,imp4217,2025-02-13 23:56:51,2025-02-13 23:56:53
clk4218,imp4218,2025-02-14 00:32:19,2025-02-14 00:32:21
clk4219,imp4219,2025-02-13 22:48:57,2025-02-13 22:48:59
clk4220,imp4220,2025-02-13 23:45:25,2025-02-13 23:45:27
clk4221,imp4221,2025-02-14 00:55:53,2025-02-14 00:55:55
clk4222,imp4222,2025-02-13 23:36:11,2025-02-13 23:36:13
clk4223,imp4223,2025-02-13 23:59:39,2025-02-13 23:59:41
clk4224,imp4224,2025-02-14 00:32:37,2025-02-14 00:32:39
clk4225,imp4225,2025-02-14 00:20:35,2025-02-14 00:20:37
clk4226,imp4226,2025-02-14 00:44:53,2025-02-14 00:44:55
clk4227,imp4227,2025-02-14 01:03:31,2025-02-14 01:03:33
clk4228,imp4228,2025-02-14 01:40:19,2025-02-14 01:40:21
clk4229,imp4229,2025-02-14 02:14:17,2025-02-14 02:14:19
clk4230,imp4230,2025-02-14 02:24:25,2025-02-14 02:24:27
clk4231,imp4231,2025-02-14 01:49:43,2025-02-14 01:49:45
clk4232,imp4232,2025-02-14 03:16:51,2025-02-14 03:16:53
clk4233,imp4233,2025-02-14 03:45:09,2025-02-14 03:45:11
clk4234,imp4234,2025-02-14 02:53:37,2025-02-14 02:53:39
clk4235,imp4235,2025-02-14 04:10:55,2025-02-14 04:10:57
clk4236,imp4236,2025-02-14 03:54:23,2025-02-14 03:54:25
clk4237,imp4237,2025-02-14 03:51:51,2025-02-14 03:51:53
clk4238,imp4238,2025-02-14 04:03:19,2025-02-14 04:03:21
clk4239,imp4239,2025-02-14 04:28:47,2025-02-14 04:28:49
clk4240,imp4240,2025-02-14 05:08:15,2025-02-14 05:08:17
clk4241,imp4241,2025-02-14 06:01:43,2025-02-14 06:01:45
clk4242,imp4242,2025-02-14 07:09:11,2025-02-14 07:09:13
clk4243,imp4243,2025-02-14 04:58:09,2025-02-14 04:58:11
clk4244,imp4244,2025-02-14 05:01:37,2025-02-14 05:01:39
clk4245,imp4245,2025-02-14 05:21:05,2025-02-14 05:21:07
clk4246,imp4246,2025-02-14 05:55:33,2025-02-14 05:55:35
clk4247,imp4247,2025-02-14 06:16:41,2025-02-14 06:16:43
clk4248,imp4248,2025-02-14 06:52:09,2025-02-14 06:52:11
clk4249,imp4249,2025-02-14 06:59:57,2025-02-14 06:59:59
clk4250,imp4250,2025-02-14 07:07:05,2025-02-14 07:07:07
clk4251,imp4251,2025-02-14 06:54:13,2025-02-14 06:54:15
clk4252,imp4252,2025-02-14 07:23:21,2025-02-14 07:23:23
clk4253,imp4253,2025-02-14 08:34:29,2025-02-14 08:34:31
clk4254,imp4254,2025-02-14 08:49:47,2025-02-14 08:49:49
clk4255,imp4255,2025-02-14 07:48:15,2025-02-14 07:48:17
clk4256,imp4256,2025-02-14 08:52:33,2025-02-14 08:52:35
clk4257,imp4257,2025-02-14 08:26:01,2025-02-14 08:26:03
clk4258,imp4258,2025-02-14 10:19:19,2025-02-14 10:19:21
clk4259,imp4259,2025-02-14 10:27:47,2025-02-14 10:27:49
clk4260,imp4260,2025-02-14 10:50:15,2025-02-14 10:50:17
clk4261,imp4261,2025-02-14 11:26:43,2025-02-14 11:26:45
clk4262,imp4262,2025-02-14 09:43:21,2025-02-14 09:43:23
clk4263,imp4263,2025-02-14 10:40:49,2025-02-14 10:40:51
clk4264,imp4264,2025-02-14 11:52:17,2025-02-14 11:52:19
clk4265,imp4265,2025-02-14 10:37:55,2025-02-14 10:37:57
clk4266,imp4266,2025-02-14 10:50:43,2025-02-14 10:50:45
clk4267,imp4267,2025-02-14 11:14:51,2025-02-14 11:14:53
clk4268,imp4268,2025-02-14 11:19:49,2025-02-14 11:19:51
clk4269,imp4269,2025-02-14 11:59:07,2025-02-14 11:59:09
clk4270,imp4270,2025-02-14 11:30:55,2025-02-14 11:30:57
clk4271,imp4271,2025-02-14 12:12:43,2025-02-14 12:12:45
clk4272,imp4272,2025-02-14 12:50:41,2025-02-14 12:50:43
clk4273,imp4273,2025-02-14 13:03:49,2025-02-14 13:03:51
clk4274,imp4274,2025-02-14 12:31:07,2025-02-14 12:31:09
clk4275,imp4275,2025-02-14 14:01:15,2025-02-14 14:01:17
clk4276,imp4276,2025-02-14 14:31:33,2025-02-14 14:31:35
clk4277,imp4277,2025-02-14 13:41:01,2025-02-14 13:41:03
clk4278,imp4278,2025-02-14 15:00:19,2025-02-14 15:00:21
clk4279,imp4279,2025-02-14 14:44:47,2025-02-14 14:44:49
clk4280,imp4280,2025-02-14 14:43:15,2025-02-14 14:43:17
clk4281,imp4281,2025-02-14 14:55:43,2025-02-14 14:55:45
clk4282,imp4282,2025-02-14 15:22:11,2025-02-14 15:22:13
clk4283,imp4283,2025-02-14 16:02:39,2025-02-14 16:02:41
clk4284,imp4284,2025-02-14 16:57:07,2025-02-14 16:57:09
clk4285,imp4285,2025-02-14 15:20:45,2025-02-14 15:20:47
clk4286,imp4286,2025-02-14 15:31:53,2025-02-14 15:31:55
clk4287,imp4287,2025-02-14 16:05:31,2025-02-14 16:05:33
clk4288,imp4288,2025-02-14 16:29:09,2025-02-14 16:29:11
clk4289,imp4289,2025-02-14 16:47:47,2025-02-14 16:47:49
clk4290,imp4290,2025-02-14 16:35:05,2025-02-14 16:35:07
clk4291,imp4291,2025-02-14 17:17:33,2025-02-14 17:17:35
clk4292,imp4292,2025-02-14 17:30:21,2025-02-14 17:30:23
clk4293,imp4293,2025-02-14 17:42:19,2025-02-14 17:42:21
clk4294,imp4294,2025-02-14 17:32:27,2025-02-14 17:32:29
clk4295,imp4295,2025-02-14 18:04:35,2025-02-14 18:04:37
clk4296,imp4296,2025-02-14 19:18:43,2025-02-14 19:18:45
clk4297,imp4297,2025-02-14 19:36:01,2025-02-14 19:36:03
clk4298,imp4298,2025-02-14 18:35:29,2025-02-14 18:35:31
clk4299,imp4299,2025-02-14 19:41:47,2025-02-14 19:41:49
clk4300,imp4300,2025-02-14 19:15:25,2025-02-14 19:15:27
clk4301,imp4301,2025-02-14 21:10:43,2025-02-14 21:10:45
clk4302,imp4302,2025-02-14 21:20:11,2025-02-14 21:20:13
clk4303,imp4303,2025-02-14 21:43:39,2025-02-14 21:43:41
clk4304,imp4304,2025-02-14 22:21:07,2025-02-14 22:21:09
clk4305,imp4305,2025-02-14 20:37:45,2025-02-14 20:37:47
clk4306,imp4306,2025-02-14 21:36:13,2025-02-14 21:36:15
clk4307,imp4307,2025-02-14 22:48:41,2025-02-14 22:48:43
clk4308,imp4308,2025-02-14 21:21:49,2025-02-14 21:21:51
clk4309,imp4309,2025-02-14 21:45:47,2025-02-14 21:45:49
clk4310,imp4310,2025-02-14 21:59:05,2025-02-14 21:59:07
clk4311,imp4311,2025-02-14 22:21:03,2025-02-14 22:21:05
clk4312,imp4312,2025-02-14 22:21:31,2025-02-14 22:21:33
clk4313,imp4313,2025-02-14 22:59:09,2025-02-14 22:59:11
clk4314,imp4314,2025-02-14 22:45:07,2025-02-14 22:45:09
clk4315,imp4315,2025-02-14 23:27:05,2025-02-14 23:27:07
clk4316,imp4316,2025-02-14 23:43:13,2025-02-14 23:43:15
clk4317,imp4317,2025-02-15 00:41:21,2025-02-15 00:41:23
clk4318,imp4318,2025-02-15 00:45:39,2025-02-15 00:45:41
clk4319,imp4319,2025-02-15 01:17:57,2025-02-15 01:17:59
clk4320,imp4320,2025-02-15 00:28:25,2025-02-15 00:28:27
clk4321,imp4321,2025-02-15 01:49:43,2025-02-15 01:49:45
clk4322,imp4322,2025-02-15 01:35:11,2025-02-15 01:35:13
clk4323,imp4323,2025-02-15 01:34:39,2025-02-15 01:34:41
clk4324,imp4324,2025-02-15 01:48:07,2025-02-15 01:48:09
clk4325,imp4325,2025-02-15 02:15:35,2025-02-15 02:15:37
clk4326,imp4326,2025-02-15 02:57:03,2025-02-15 02:57:05
clk4327,imp4327,2025-02-15 03:52:31,2025-02-15 03:52:33
clk4328,imp4328,2025-02-15 02:16:09,2025-02-15 02:16:11
clk4329,imp4329,2025-02-15 02:36:27,2025-02-15 02:36:29
clk4330,imp4330,2025-02-15 02:45:35,2025-02-15 02:45:37
clk4331,imp4331,2025-02-15 03:04:23,2025-02-15 03:04:25
clk4332,imp4332,2025-02-15 03:42:01,2025-02-15 03:42:03
clk4333,imp4333,2025-02-15 03:44:19,2025-02-15 03:44:21
clk4334,imp4334,2025-02-15 03:42:57,2025-02-15 03:42:59
clk4335,imp4335,2025-02-15 04:00:45,2025-02-15 04:00:47
clk4336,imp4336,2025-02-15 04:16:43,2025-02-15 04:16:45
clk4337,imp4337,2025-02-15 05:28:41,2025-02-15 05:28:43
clk4338,imp4338,2025-02-15 04:44:59,2025-02-15 04:45:01
clk4339,imp4339,2025-02-15 06:02:07,2025-02-15 06:02:09
clk4340,imp4340,2025-02-15 06:21:25,2025-02-15 06:21:27
clk4341,imp4341,2025-02-15 05:21:53,2025-02-15 05:21:55
clk4342,imp4342,2025-02-15 06:30:11,2025-02-15 06:30:13
clk4343,imp4343,2025-02-15 06:05:39,2025-02-15 06:05:41
clk4344,imp4344,2025-02-15 08:02:57,2025-02-15 08:02:59
clk4345,imp4345,2025-02-15 08:13:25,2025-02-15 08:13:27
clk4346,imp4346,2025-02-15 08:37:53,2025-02-15 08:37:55
clk4347,imp4347,2025-02-15 06:47:31,2025-02-15 06:47:33
clk4348,imp4348,2025-02-15 07:32:59,2025-02-15 07:33:01
clk4349,imp4349,2025-02-15 08:32:27,2025-02-15 08:32:29
clk4350,imp4350,2025-02-15 07:35:05,2025-02-15 07:35:07
clk4351,imp4351,2025-02-15 08:11:43,2025-02-15 08:11:45
clk4352,imp4352,2025-02-15 08:11:01,2025-02-15 08:11:03
clk4353,imp4353,2025-02-15 08:45:19,2025-02-15 08:45:21
clk4354,imp4354,2025-02-15 08:36:27,2025-02-15 08:36:29
clk4355,imp4355,2025-02-15 09:38:45,2025-02-15 09:38:47
clk4356,imp4356,2025-02-15 09:27:33,2025-02-15 09:27:35
clk4357,imp4357,2025-02-15 09:17:31,2025-02-15 09:17:33
clk4358,imp4358,2025-02-15 10:03:29,2025-02-15 10:03:31
clk4359,imp4359,2025-02-15 10:22:37,2025-02-15 10:22:39
clk4360,imp4360,2025-02-15 11:23:45,2025-02-15 11:23:47
clk4361,imp4361,2025-02-15 11:30:03,2025-02-15 11:30:05
clk4362,imp4362,2025-02-15 12:04:21,2025-02-15 12:04:23
clk4363,imp4363,2025-02-15 11:15:49,2025-02-15 11:15:51
clk4364,imp4364,2025-02-15 12:39:07,2025-02-15 12:39:09
clk4365,imp4365,2025-02-15 12:25:35,2025-02-15 12:25:37
clk4366,imp4366,2025-02-15 12:26:03,2025-02-15 12:26:05
clk4367,imp4367,2025-02-15 12:40:31,2025-02-15 12:40:33
clk4368,imp4368,2025-02-15 13:08:59,2025-02-15 13:09:01
clk4369,imp4369,2025-02-15 13:51:27,2025-02-15 13:51:29
clk4370,imp4370,2025-02-15 14:47:55,2025-02-15 14:47:57
clk4371,imp4371,2025-02-15 13:11:33,2025-02-15 13:11:35
clk4372,imp4372,2025-02-15 13:03:21,2025-02-15 13:03:23
clk4373,imp4373,2025-02-15 13:29:39,2025-02-15 13:29:41
clk4374,imp4374,2025-02-15 13:41:37,2025-02-15 13:41:39
clk4375,imp4375,2025-02-15 13:53:25,2025-02-15 13:53:27
clk4376,imp4376,2025-02-15 14:03:43,2025-02-15 14:03:45
clk4377,imp4377,2025-02-15 15:07:11,2025-02-15 15:07:13
clk4378,imp4378,2025-02-15 14:31:09,2025-02-15 14:31:11
clk4379,imp4379,2025-02-15 14:51:07,2025-02-15 14:51:09
clk4380,imp4380,2025-02-15 16:07:05,2025-02-15 16:07:07
clk4381,imp4381,2025-02-15 15:25:23,2025-02-15 15:25:25
clk4382,imp4382,2025-02-15 16:45:31,2025-02-15 16:45:33
clk4383,imp4383,2025-02-15 17:06:49,2025-02-15 17:06:51
clk4384,imp4384,2025-02-15 16:08:17,2025-02-15 16:08:19
clk4385,imp4385,2025-02-15 17:18:35,2025-02-15 17:18:37
clk4386,imp4386,2025-02-15 16:55:03,2025-02-15 16:55:05
clk4387,imp4387,2025-02-15 18:54:21,2025-02-15 18:54:23
clk4388,imp4388,2025-02-15 19:05:49,2025-02-15 19:05:51
clk4389,imp4389,2025-02-15 19:31:17,2025-02-15 19:31:19
clk4390,imp4390,2025-02-15 17:40:55,2025-02-15 17:40:57
clk4391,imp4391,2025-02-15 18:27:23,2025-02-15 18:27:25
clk4392,imp4392,2025-02-15 19:27:51,2025-02-15 19:27:53
clk4393,imp4393,2025-02-15 18:16:29,2025-02-15 18:16:31
clk4394,imp4394,2025-02-15 18:40:37,2025-02-15 18:40:39
clk4395,imp4395,2025-02-15 19:13:55,2025-02-15 19:13:57
clk4396,imp4396,2025-02-15 19:34:23,2025-02-15 19:34:25
clk4397,imp4397,2025-02-15 19:41:31,2025-02-15 19:41:33
clk4398,imp4398,2025-02-15 20:02:59,2025-02-15 20:03:01
clk4399,imp4399,2025-02-15 19:56:47,2025-02-15 19:56:49
